2024-03-05 07:30:43,869 DEBUG   HandlerThread:39508 [system_monitor.py:probe():223] {'os': 'Linux-5.15.133.1-microsoft-standard-WSL2-x86_64-with-glibc2.35', 'python': '3.10.12', 'heartbeatAt': '2024-03-05T06:30:43.794028', 'startedAt': '2024-03-05T06:30:43.163243', 'docker': None, 'cuda': None, 'args': ('--lr', '0.003', '--epochs', '5'), 'state': 'running', 'program': '/home/sgeisser/git/plr-exercise/scripts/train.py', 'codePathLocal': 'scripts/train.py', 'codePath': 'scripts/train.py', 'git': {'remote': 'git@github.com:sgeisser1/plr-exercise.git', 'commit': 'f6a0d043a53012043eac174f68c26f35fd934577'}, 'email': 'sgeisser@student.ethz.ch', 'root': '/home/sgeisser/git/plr-exercise', 'host': 'DESKTOP-HOME', 'username': 'sgeisser', 'executable': '/usr/bin/python3', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 3593.2430000000004, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 3593.243, 'min': 0.0, 'max': 0.0}, {'current': 3593.243, 'min': 0.0, 'max': 0.0}, {'current': 3593.243, 'min': 0.0, 'max': 0.0}, {'current': 3593.243, 'min': 0.0, 'max': 0.0}, {'current': 3593.243, 'min': 0.0, 'max': 0.0}, {'current': 3593.243, 'min': 0.0, 'max': 0.0}, {'current': 3593.243, 'min': 0.0, 'max': 0.0}, {'current': 3593.243, 'min': 0.0, 'max': 0.0}, {'current': 3593.243, 'min': 0.0, 'max': 0.0}, {'current': 3593.243, 'min': 0.0, 'max': 0.0}, {'current': 3593.243, 'min': 0.0, 'max': 0.0}, {'current': 3593.243, 'min': 0.0, 'max': 0.0}, {'current': 3593.243, 'min': 0.0, 'max': 0.0}, {'current': 3593.243, 'min': 0.0, 'max': 0.0}, {'current': 3593.243, 'min': 0.0, 'max': 0.0}, {'current': 3593.243, 'min': 0.0, 'max': 0.0}], 'disk': {'/': {'total': 1006.853931427002, 'used': 15.092323303222656}}, 'gpu': 'NVIDIA GeForce RTX 3060', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3060', 'memory_total': 12884901888}], 'memory': {'total': 31.316707611083984}}
2024-03-05 07:30:43,869 INFO    HandlerThread:39508 [system_monitor.py:probe():224] Finished collecting system info
2024-03-05 07:30:43,869 INFO    HandlerThread:39508 [system_monitor.py:probe():227] Publishing system info
2024-03-05 07:30:43,869 INFO    HandlerThread:39508 [system_monitor.py:probe():229] Finished publishing system info
2024-03-05 07:30:43,870 DEBUG   SenderThread:39508 [sender.py:send():382] send: files
2024-03-05 07:30:43,870 INFO    SenderThread:39508 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2024-03-05 07:30:43,873 DEBUG   HandlerThread:39508 [handler.py:handle_request():146] handle_request: python_packages
2024-03-05 07:30:43,874 DEBUG   SenderThread:39508 [sender.py:send_request():409] send_request: python_packages
2024-03-05 07:30:43,874 DEBUG   HandlerThread:39508 [handler.py:handle_request():146] handle_request: stop_status
2024-03-05 07:30:43,874 DEBUG   SenderThread:39508 [sender.py:send_request():409] send_request: stop_status
2024-03-05 07:30:43,876 DEBUG   HandlerThread:39508 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-05 07:30:44,093 DEBUG   HandlerThread:39508 [handler.py:handle_request():146] handle_request: log_artifact
2024-03-05 07:30:44,167 DEBUG   SenderThread:39508 [sender.py:send():382] send: telemetry
2024-03-05 07:30:44,168 DEBUG   SenderThread:39508 [sender.py:send_request():409] send_request: log_artifact
2024-03-05 07:30:44,425 DEBUG   HandlerThread:39508 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 07:30:44,430 DEBUG   HandlerThread:39508 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 07:30:44,433 DEBUG   HandlerThread:39508 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 07:30:44,441 DEBUG   HandlerThread:39508 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 07:30:44,450 DEBUG   HandlerThread:39508 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 07:30:44,452 INFO    wandb-upload_0:39508 [upload_job.py:push():131] Uploaded file /tmp/tmpyrsklr5lwandb/0h3x8uu6-wandb-metadata.json
2024-03-05 07:30:44,460 DEBUG   HandlerThread:39508 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 07:30:44,469 DEBUG   HandlerThread:39508 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 07:30:44,478 DEBUG   HandlerThread:39508 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 07:30:44,488 DEBUG   HandlerThread:39508 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 07:30:44,498 DEBUG   HandlerThread:39508 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 07:30:44,507 DEBUG   HandlerThread:39508 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 07:30:44,516 DEBUG   HandlerThread:39508 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 07:30:44,526 DEBUG   HandlerThread:39508 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 07:30:44,536 DEBUG   HandlerThread:39508 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 07:30:44,544 DEBUG   HandlerThread:39508 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 07:30:44,554 DEBUG   HandlerThread:39508 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 07:30:44,562 DEBUG   HandlerThread:39508 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 07:30:44,571 DEBUG   HandlerThread:39508 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 07:30:44,580 DEBUG   HandlerThread:39508 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 07:30:44,590 DEBUG   HandlerThread:39508 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 07:30:44,599 DEBUG   HandlerThread:39508 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 07:30:44,608 DEBUG   HandlerThread:39508 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 07:30:44,610 INFO    Thread-12 :39508 [dir_watcher.py:_on_file_created():271] file/dir created: /home/sgeisser/git/plr-exercise/wandb/run-20240305_073043-e1couy7u/files/wandb-metadata.json
2024-03-05 07:30:44,611 INFO    Thread-12 :39508 [dir_watcher.py:_on_file_created():271] file/dir created: /home/sgeisser/git/plr-exercise/wandb/run-20240305_073043-e1couy7u/files/requirements.txt
2024-03-05 07:30:44,618 DEBUG   HandlerThread:39508 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 07:30:44,629 DEBUG   HandlerThread:39508 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 07:30:44,637 DEBUG   HandlerThread:39508 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 07:30:44,646 DEBUG   HandlerThread:39508 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 07:30:44,655 DEBUG   HandlerThread:39508 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 07:30:44,663 DEBUG   HandlerThread:39508 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 07:30:44,673 DEBUG   HandlerThread:39508 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 07:30:44,681 DEBUG   HandlerThread:39508 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 07:30:44,691 DEBUG   HandlerThread:39508 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 07:30:44,701 DEBUG   HandlerThread:39508 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 07:30:44,711 DEBUG   HandlerThread:39508 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 07:30:44,721 DEBUG   HandlerThread:39508 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 07:30:44,729 DEBUG   HandlerThread:39508 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 07:30:44,738 DEBUG   HandlerThread:39508 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 07:30:44,748 DEBUG   HandlerThread:39508 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 07:30:44,758 DEBUG   HandlerThread:39508 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 07:30:44,766 DEBUG   HandlerThread:39508 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 07:30:44,775 DEBUG   HandlerThread:39508 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 07:30:44,783 DEBUG   HandlerThread:39508 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 07:30:44,793 DEBUG   HandlerThread:39508 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 07:30:44,804 DEBUG   HandlerThread:39508 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 07:30:44,813 DEBUG   HandlerThread:39508 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 07:30:44,823 DEBUG   HandlerThread:39508 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 07:30:44,832 DEBUG   HandlerThread:39508 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 07:30:44,841 DEBUG   HandlerThread:39508 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 07:30:44,848 INFO    SenderThread:39508 [sender.py:send_request_log_artifact():1470] logged artifact code_snapshot - {'id': 'QXJ0aWZhY3Q6NzQxNTU2NzYw', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE0NTUxOTIxNw==', 'latestArtifact': None}}
2024-03-05 07:30:44,848 DEBUG   SenderThread:39508 [sender.py:send():382] send: history
2024-03-05 07:30:44,849 DEBUG   SenderThread:39508 [sender.py:send_request():409] send_request: summary_record
2024-03-05 07:30:44,849 INFO    SenderThread:39508 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 07:30:44,850 DEBUG   SenderThread:39508 [sender.py:send():382] send: history
2024-03-05 07:30:44,850 DEBUG   SenderThread:39508 [sender.py:send_request():409] send_request: summary_record
2024-03-05 07:30:44,850 DEBUG   HandlerThread:39508 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 07:30:44,851 INFO    SenderThread:39508 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 07:30:44,851 DEBUG   SenderThread:39508 [sender.py:send():382] send: history
2024-03-05 07:30:44,851 DEBUG   SenderThread:39508 [sender.py:send_request():409] send_request: summary_record
2024-03-05 07:30:44,851 INFO    SenderThread:39508 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 07:30:44,851 DEBUG   SenderThread:39508 [sender.py:send():382] send: history
2024-03-05 07:30:44,851 DEBUG   SenderThread:39508 [sender.py:send_request():409] send_request: summary_record
2024-03-05 07:30:44,851 INFO    SenderThread:39508 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 07:30:44,852 DEBUG   SenderThread:39508 [sender.py:send():382] send: history
2024-03-05 07:30:44,852 DEBUG   SenderThread:39508 [sender.py:send_request():409] send_request: summary_record
2024-03-05 07:30:44,852 INFO    SenderThread:39508 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 07:30:44,852 DEBUG   SenderThread:39508 [sender.py:send():382] send: history
2024-03-05 07:30:44,852 DEBUG   SenderThread:39508 [sender.py:send_request():409] send_request: summary_record
2024-03-05 07:30:44,852 INFO    SenderThread:39508 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 07:30:44,852 DEBUG   SenderThread:39508 [sender.py:send():382] send: history
2024-03-05 07:30:44,852 DEBUG   SenderThread:39508 [sender.py:send_request():409] send_request: summary_record
2024-03-05 07:30:44,853 INFO    SenderThread:39508 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 07:30:44,853 DEBUG   SenderThread:39508 [sender.py:send():382] send: history
2024-03-05 07:30:44,853 DEBUG   SenderThread:39508 [sender.py:send_request():409] send_request: summary_record
2024-03-05 07:30:44,853 INFO    SenderThread:39508 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 07:30:44,853 DEBUG   SenderThread:39508 [sender.py:send():382] send: history
2024-03-05 07:30:44,853 DEBUG   SenderThread:39508 [sender.py:send_request():409] send_request: summary_record
2024-03-05 07:30:44,853 INFO    SenderThread:39508 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 07:30:44,853 DEBUG   SenderThread:39508 [sender.py:send():382] send: history
2024-03-05 07:30:44,853 DEBUG   SenderThread:39508 [sender.py:send_request():409] send_request: summary_record
2024-03-05 07:30:44,854 INFO    SenderThread:39508 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 07:30:44,854 DEBUG   SenderThread:39508 [sender.py:send():382] send: history
2024-03-05 07:30:44,854 DEBUG   SenderThread:39508 [sender.py:send_request():409] send_request: summary_record
2024-03-05 07:30:44,854 INFO    SenderThread:39508 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 07:30:44,854 DEBUG   SenderThread:39508 [sender.py:send():382] send: history
2024-03-05 07:30:44,854 DEBUG   SenderThread:39508 [sender.py:send_request():409] send_request: summary_record
2024-03-05 07:30:44,855 INFO    SenderThread:39508 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 07:30:44,855 DEBUG   SenderThread:39508 [sender.py:send():382] send: history
2024-03-05 07:30:44,855 DEBUG   SenderThread:39508 [sender.py:send_request():409] send_request: summary_record
2024-03-05 07:30:44,855 INFO    SenderThread:39508 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 07:30:44,855 DEBUG   SenderThread:39508 [sender.py:send():382] send: history
2024-03-05 07:30:44,855 DEBUG   SenderThread:39508 [sender.py:send_request():409] send_request: summary_record
2024-03-05 07:30:44,855 INFO    SenderThread:39508 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 07:30:44,856 DEBUG   SenderThread:39508 [sender.py:send():382] send: history
2024-03-05 07:30:44,856 DEBUG   SenderThread:39508 [sender.py:send_request():409] send_request: summary_record
2024-03-05 07:30:44,856 INFO    SenderThread:39508 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 07:30:44,856 DEBUG   SenderThread:39508 [sender.py:send():382] send: history
2024-03-05 07:30:44,856 DEBUG   SenderThread:39508 [sender.py:send_request():409] send_request: summary_record
2024-03-05 07:30:44,856 INFO    SenderThread:39508 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 07:30:44,856 DEBUG   SenderThread:39508 [sender.py:send():382] send: history
2024-03-05 07:30:44,856 DEBUG   SenderThread:39508 [sender.py:send_request():409] send_request: summary_record
2024-03-05 07:30:44,857 INFO    SenderThread:39508 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 07:30:44,857 DEBUG   SenderThread:39508 [sender.py:send():382] send: history
2024-03-05 07:30:44,857 DEBUG   SenderThread:39508 [sender.py:send_request():409] send_request: summary_record
2024-03-05 07:30:44,857 INFO    SenderThread:39508 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 07:30:44,857 DEBUG   SenderThread:39508 [sender.py:send():382] send: history
2024-03-05 07:30:44,857 DEBUG   SenderThread:39508 [sender.py:send_request():409] send_request: summary_record
2024-03-05 07:30:44,857 INFO    SenderThread:39508 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 07:30:44,857 DEBUG   SenderThread:39508 [sender.py:send():382] send: history
2024-03-05 07:30:44,858 DEBUG   SenderThread:39508 [sender.py:send_request():409] send_request: summary_record
2024-03-05 07:30:44,858 INFO    SenderThread:39508 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 07:30:44,858 DEBUG   SenderThread:39508 [sender.py:send():382] send: history
2024-03-05 07:30:44,858 DEBUG   SenderThread:39508 [sender.py:send_request():409] send_request: summary_record
2024-03-05 07:30:44,858 INFO    SenderThread:39508 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 07:30:44,858 DEBUG   SenderThread:39508 [sender.py:send():382] send: history
2024-03-05 07:30:44,858 DEBUG   SenderThread:39508 [sender.py:send_request():409] send_request: summary_record
2024-03-05 07:30:44,859 INFO    SenderThread:39508 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 07:30:44,859 DEBUG   SenderThread:39508 [sender.py:send():382] send: history
2024-03-05 07:30:44,859 DEBUG   SenderThread:39508 [sender.py:send_request():409] send_request: summary_record
2024-03-05 07:30:44,859 INFO    SenderThread:39508 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 07:30:44,859 DEBUG   SenderThread:39508 [sender.py:send():382] send: history
2024-03-05 07:30:44,859 DEBUG   SenderThread:39508 [sender.py:send_request():409] send_request: summary_record
2024-03-05 07:30:44,860 DEBUG   HandlerThread:39508 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 07:30:44,861 INFO    SenderThread:39508 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 07:30:44,861 DEBUG   SenderThread:39508 [sender.py:send():382] send: history
2024-03-05 07:30:44,861 DEBUG   SenderThread:39508 [sender.py:send_request():409] send_request: summary_record
2024-03-05 07:30:44,862 INFO    SenderThread:39508 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 07:30:44,862 DEBUG   SenderThread:39508 [sender.py:send():382] send: history
2024-03-05 07:30:44,862 DEBUG   SenderThread:39508 [sender.py:send_request():409] send_request: summary_record
2024-03-05 07:30:44,862 INFO    SenderThread:39508 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 07:30:44,862 DEBUG   SenderThread:39508 [sender.py:send():382] send: history
2024-03-05 07:30:44,862 DEBUG   SenderThread:39508 [sender.py:send_request():409] send_request: summary_record
2024-03-05 07:30:44,862 INFO    SenderThread:39508 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 07:30:44,862 DEBUG   SenderThread:39508 [sender.py:send():382] send: history
2024-03-05 07:30:44,863 DEBUG   SenderThread:39508 [sender.py:send_request():409] send_request: summary_record
2024-03-05 07:30:44,863 INFO    SenderThread:39508 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 07:30:44,863 DEBUG   SenderThread:39508 [sender.py:send():382] send: history
2024-03-05 07:30:44,863 DEBUG   SenderThread:39508 [sender.py:send_request():409] send_request: summary_record
2024-03-05 07:30:44,863 INFO    SenderThread:39508 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 07:30:44,863 DEBUG   SenderThread:39508 [sender.py:send():382] send: history
2024-03-05 07:30:44,863 DEBUG   SenderThread:39508 [sender.py:send_request():409] send_request: summary_record
2024-03-05 07:30:44,863 INFO    SenderThread:39508 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 07:30:44,864 DEBUG   SenderThread:39508 [sender.py:send():382] send: history
2024-03-05 07:30:44,864 DEBUG   SenderThread:39508 [sender.py:send_request():409] send_request: summary_record
2024-03-05 07:30:44,864 INFO    SenderThread:39508 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 07:30:44,864 DEBUG   SenderThread:39508 [sender.py:send():382] send: history
2024-03-05 07:30:44,864 DEBUG   SenderThread:39508 [sender.py:send_request():409] send_request: summary_record
2024-03-05 07:30:44,864 INFO    SenderThread:39508 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 07:30:44,864 DEBUG   SenderThread:39508 [sender.py:send():382] send: history
2024-03-05 07:30:44,864 DEBUG   SenderThread:39508 [sender.py:send_request():409] send_request: summary_record
2024-03-05 07:30:44,865 INFO    SenderThread:39508 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 07:30:44,865 DEBUG   SenderThread:39508 [sender.py:send():382] send: history
2024-03-05 07:30:44,865 DEBUG   SenderThread:39508 [sender.py:send_request():409] send_request: summary_record
2024-03-05 07:30:44,865 INFO    SenderThread:39508 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 07:30:44,865 DEBUG   SenderThread:39508 [sender.py:send():382] send: history
2024-03-05 07:30:44,865 DEBUG   SenderThread:39508 [sender.py:send_request():409] send_request: summary_record
2024-03-05 07:30:44,865 INFO    SenderThread:39508 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 07:30:44,865 DEBUG   SenderThread:39508 [sender.py:send():382] send: history
2024-03-05 07:30:44,866 DEBUG   SenderThread:39508 [sender.py:send_request():409] send_request: summary_record
2024-03-05 07:30:44,866 INFO    SenderThread:39508 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 07:30:44,866 DEBUG   SenderThread:39508 [sender.py:send():382] send: history
2024-03-05 07:30:44,866 DEBUG   SenderThread:39508 [sender.py:send_request():409] send_request: summary_record
2024-03-05 07:30:44,866 INFO    SenderThread:39508 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 07:30:44,866 DEBUG   SenderThread:39508 [sender.py:send():382] send: history
2024-03-05 07:30:44,866 DEBUG   SenderThread:39508 [sender.py:send_request():409] send_request: summary_record
2024-03-05 07:30:44,866 INFO    SenderThread:39508 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 07:30:44,867 DEBUG   SenderThread:39508 [sender.py:send():382] send: history
2024-03-05 07:30:44,867 DEBUG   SenderThread:39508 [sender.py:send_request():409] send_request: summary_record
2024-03-05 07:30:44,867 INFO    SenderThread:39508 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 07:30:44,867 DEBUG   SenderThread:39508 [sender.py:send():382] send: history
2024-03-05 07:30:44,867 DEBUG   SenderThread:39508 [sender.py:send_request():409] send_request: summary_record
2024-03-05 07:30:44,867 INFO    SenderThread:39508 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 07:30:44,867 DEBUG   SenderThread:39508 [sender.py:send():382] send: history
2024-03-05 07:30:44,867 DEBUG   SenderThread:39508 [sender.py:send_request():409] send_request: summary_record
2024-03-05 07:30:44,868 INFO    SenderThread:39508 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 07:30:44,868 DEBUG   SenderThread:39508 [sender.py:send():382] send: history
2024-03-05 07:30:44,868 DEBUG   SenderThread:39508 [sender.py:send_request():409] send_request: summary_record
2024-03-05 07:30:44,868 INFO    SenderThread:39508 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 07:30:44,868 DEBUG   SenderThread:39508 [sender.py:send():382] send: history
2024-03-05 07:30:44,868 DEBUG   SenderThread:39508 [sender.py:send_request():409] send_request: summary_record
2024-03-05 07:30:44,868 INFO    SenderThread:39508 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 07:30:44,869 DEBUG   SenderThread:39508 [sender.py:send():382] send: history
2024-03-05 07:30:44,869 DEBUG   SenderThread:39508 [sender.py:send_request():409] send_request: summary_record
2024-03-05 07:30:44,869 INFO    SenderThread:39508 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 07:30:44,869 DEBUG   SenderThread:39508 [sender.py:send():382] send: history
2024-03-05 07:30:44,869 DEBUG   SenderThread:39508 [sender.py:send_request():409] send_request: summary_record
2024-03-05 07:30:44,869 INFO    SenderThread:39508 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 07:30:44,869 DEBUG   SenderThread:39508 [sender.py:send():382] send: history
2024-03-05 07:30:44,869 DEBUG   SenderThread:39508 [sender.py:send_request():409] send_request: summary_record
2024-03-05 07:30:44,870 DEBUG   HandlerThread:39508 [handler.py:handle_request():146] handle_request: partial_history
2024-03-05 07:30:44,870 INFO    SenderThread:39508 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 07:30:44,870 DEBUG   SenderThread:39508 [sender.py:send():382] send: history
2024-03-05 07:30:44,870 DEBUG   SenderThread:39508 [sender.py:send_request():409] send_request: summary_record
2024-03-05 07:30:44,871 INFO    SenderThread:39508 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 07:30:44,871 DEBUG   SenderThread:39508 [sender.py:send():382] send: history
2024-03-05 07:30:44,871 DEBUG   SenderThread:39508 [sender.py:send_request():409] send_request: summary_record
2024-03-05 07:30:44,871 INFO    SenderThread:39508 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 07:30:44,871 DEBUG   SenderThread:39508 [sender.py:send():382] send: history
2024-03-05 07:30:44,871 DEBUG   SenderThread:39508 [sender.py:send_request():409] send_request: summary_record
2024-03-05 07:30:44,872 INFO    SenderThread:39508 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 07:30:44,872 DEBUG   SenderThread:39508 [sender.py:send():382] send: history
2024-03-05 07:30:44,872 DEBUG   SenderThread:39508 [sender.py:send_request():409] send_request: summary_record
2024-03-05 07:30:44,872 INFO    SenderThread:39508 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-05 07:30:44,879 DEBUG   HandlerThread:39508 [handler.py:handle_request():146] handle_request: partial_history
