2024-03-05 07:30:02,927 INFO    StreamThr :39190 [internal.py:wandb_internal():86] W&B internal server running at pid: 39190, started at: 2024-03-05 07:30:02.927428
2024-03-05 07:30:04,003 INFO    SenderThread:39190 [sender.py:transition_state():617] send defer: 6
2024-03-05 07:30:04,003 DEBUG   HandlerThread:39190 [handler.py:handle_request():146] handle_request: defer
2024-03-05 07:30:04,003 INFO    HandlerThread:39190 [handler.py:handle_request_defer():172] handle defer: 6
2024-03-05 07:30:04,003 DEBUG   SenderThread:39190 [sender.py:send_request():409] send_request: defer
2024-03-05 07:30:04,004 INFO    SenderThread:39190 [sender.py:send_request_defer():613] handle sender defer: 6
2024-03-05 07:30:04,006 DEBUG   HandlerThread:39190 [handler.py:handle_request():146] handle_request: status_report
2024-03-05 07:30:04,168 INFO    SenderThread:39190 [sender.py:transition_state():617] send defer: 7
2024-03-05 07:30:04,168 DEBUG   HandlerThread:39190 [handler.py:handle_request():146] handle_request: defer
2024-03-05 07:30:04,168 INFO    HandlerThread:39190 [handler.py:handle_request_defer():172] handle defer: 7
2024-03-05 07:30:04,168 DEBUG   SenderThread:39190 [sender.py:send_request():409] send_request: defer
2024-03-05 07:30:04,168 INFO    SenderThread:39190 [sender.py:send_request_defer():613] handle sender defer: 7
2024-03-05 07:30:04,313 INFO    wandb-upload_0:39190 [upload_job.py:push():131] Uploaded file /tmp/tmpisho91qkwandb/x2q8viyp-wandb-metadata.json
2024-03-05 07:30:04,405 INFO    Thread-12 :39190 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/sgeisser/git/plr-exercise/wandb/run-20240305_073002-sexm8up9/files/config.yaml
2024-03-05 07:30:04,405 INFO    Thread-12 :39190 [dir_watcher.py:_on_file_created():271] file/dir created: /home/sgeisser/git/plr-exercise/wandb/run-20240305_073002-sexm8up9/files/wandb-summary.json
2024-03-05 07:30:04,405 INFO    Thread-12 :39190 [dir_watcher.py:_on_file_created():271] file/dir created: /home/sgeisser/git/plr-exercise/wandb/run-20240305_073002-sexm8up9/files/requirements.txt
2024-03-05 07:30:04,405 INFO    Thread-12 :39190 [dir_watcher.py:_on_file_created():271] file/dir created: /home/sgeisser/git/plr-exercise/wandb/run-20240305_073002-sexm8up9/files/output.log
2024-03-05 07:30:04,405 INFO    Thread-12 :39190 [dir_watcher.py:_on_file_created():271] file/dir created: /home/sgeisser/git/plr-exercise/wandb/run-20240305_073002-sexm8up9/files/wandb-metadata.json
2024-03-05 07:30:04,739 DEBUG   HandlerThread:39190 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-05 07:30:05,995 INFO    SenderThread:39190 [sender.py:transition_state():617] send defer: 8
2024-03-05 07:30:05,995 DEBUG   SenderThread:39190 [sender.py:send_request():409] send_request: poll_exit
2024-03-05 07:30:05,996 DEBUG   HandlerThread:39190 [handler.py:handle_request():146] handle_request: defer
2024-03-05 07:30:05,996 INFO    HandlerThread:39190 [handler.py:handle_request_defer():172] handle defer: 8
2024-03-05 07:30:05,996 DEBUG   SenderThread:39190 [sender.py:send_request():409] send_request: defer
2024-03-05 07:30:05,996 INFO    SenderThread:39190 [sender.py:send_request_defer():613] handle sender defer: 8
2024-03-05 07:30:05,996 INFO    SenderThread:39190 [job_builder.py:build():296] Attempting to build job artifact
2024-03-05 07:30:05,996 INFO    SenderThread:39190 [job_builder.py:_get_source_type():426] is repo sourced job
2024-03-05 07:30:06,005 INFO    SenderThread:39190 [job_builder.py:build():402] adding wandb-job metadata file
2024-03-05 07:30:06,009 INFO    SenderThread:39190 [sender.py:transition_state():617] send defer: 9
2024-03-05 07:30:06,009 DEBUG   HandlerThread:39190 [handler.py:handle_request():146] handle_request: defer
2024-03-05 07:30:06,009 INFO    HandlerThread:39190 [handler.py:handle_request_defer():172] handle defer: 9
2024-03-05 07:30:06,010 DEBUG   SenderThread:39190 [sender.py:send():382] send: artifact
2024-03-05 07:30:06,404 INFO    Thread-12 :39190 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/sgeisser/git/plr-exercise/wandb/run-20240305_073002-sexm8up9/files/output.log
2024-03-05 07:30:06,740 DEBUG   HandlerThread:39190 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-05 07:30:07,021 INFO    wandb-upload_0:39190 [upload_job.py:push():86] Skipped uploading /home/sgeisser/.local/share/wandb/artifacts/staging/tmp74pooor5
2024-03-05 07:30:07,331 INFO    wandb-upload_1:39190 [upload_job.py:push():89] Uploaded file /home/sgeisser/.local/share/wandb/artifacts/staging/tmpafdlmowy
2024-03-05 07:30:08,528 INFO    SenderThread:39190 [sender.py:send_artifact():1494] sent artifact job-git_github.com_sgeisser1_plr-exercise.git_scripts_train.py - {'id': 'QXJ0aWZhY3Q6NzQxNTU2MDgz', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE0NTM1NDM2MA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NzQwNzg0MDgz', 'versionIndex': 0}}}
2024-03-05 07:30:08,528 DEBUG   SenderThread:39190 [sender.py:send_request():409] send_request: defer
2024-03-05 07:30:08,528 INFO    SenderThread:39190 [sender.py:send_request_defer():613] handle sender defer: 9
2024-03-05 07:30:08,528 INFO    SenderThread:39190 [dir_watcher.py:finish():358] shutting down directory watcher
2024-03-05 07:30:09,405 INFO    SenderThread:39190 [dir_watcher.py:finish():388] scan: /home/sgeisser/git/plr-exercise/wandb/run-20240305_073002-sexm8up9/files
2024-03-05 07:30:09,405 INFO    SenderThread:39190 [dir_watcher.py:finish():402] scan save: /home/sgeisser/git/plr-exercise/wandb/run-20240305_073002-sexm8up9/files/wandb-summary.json wandb-summary.json
2024-03-05 07:30:09,405 INFO    SenderThread:39190 [dir_watcher.py:finish():402] scan save: /home/sgeisser/git/plr-exercise/wandb/run-20240305_073002-sexm8up9/files/wandb-metadata.json wandb-metadata.json
2024-03-05 07:30:09,406 INFO    SenderThread:39190 [dir_watcher.py:finish():402] scan save: /home/sgeisser/git/plr-exercise/wandb/run-20240305_073002-sexm8up9/files/output.log output.log
2024-03-05 07:30:09,407 INFO    SenderThread:39190 [dir_watcher.py:finish():402] scan save: /home/sgeisser/git/plr-exercise/wandb/run-20240305_073002-sexm8up9/files/requirements.txt requirements.txt
2024-03-05 07:30:09,408 INFO    SenderThread:39190 [dir_watcher.py:finish():402] scan save: /home/sgeisser/git/plr-exercise/wandb/run-20240305_073002-sexm8up9/files/config.yaml config.yaml
2024-03-05 07:30:09,409 INFO    SenderThread:39190 [sender.py:transition_state():617] send defer: 10
2024-03-05 07:30:09,409 DEBUG   SenderThread:39190 [sender.py:send_request():409] send_request: poll_exit
2024-03-05 07:30:09,409 DEBUG   HandlerThread:39190 [handler.py:handle_request():146] handle_request: defer
2024-03-05 07:30:09,409 INFO    HandlerThread:39190 [handler.py:handle_request_defer():172] handle defer: 10
2024-03-05 07:30:09,410 DEBUG   SenderThread:39190 [sender.py:send_request():409] send_request: defer
2024-03-05 07:30:09,410 INFO    SenderThread:39190 [sender.py:send_request_defer():613] handle sender defer: 10
2024-03-05 07:30:09,410 INFO    SenderThread:39190 [file_pusher.py:finish():172] shutting down file pusher
2024-03-05 07:30:09,741 DEBUG   HandlerThread:39190 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-05 07:30:09,742 DEBUG   SenderThread:39190 [sender.py:send_request():409] send_request: poll_exit
2024-03-05 07:30:09,784 INFO    wandb-upload_0:39190 [upload_job.py:push():131] Uploaded file /home/sgeisser/git/plr-exercise/wandb/run-20240305_073002-sexm8up9/files/wandb-summary.json
2024-03-05 07:30:09,886 INFO    wandb-upload_1:39190 [upload_job.py:push():131] Uploaded file /home/sgeisser/git/plr-exercise/wandb/run-20240305_073002-sexm8up9/files/output.log
2024-03-05 07:30:09,915 INFO    wandb-upload_3:39190 [upload_job.py:push():131] Uploaded file /home/sgeisser/git/plr-exercise/wandb/run-20240305_073002-sexm8up9/files/config.yaml
2024-03-05 07:30:09,916 INFO    wandb-upload_2:39190 [upload_job.py:push():131] Uploaded file /home/sgeisser/git/plr-exercise/wandb/run-20240305_073002-sexm8up9/files/requirements.txt
2024-03-05 07:30:10,117 INFO    Thread-11 (_thread_body):39190 [sender.py:transition_state():617] send defer: 11
2024-03-05 07:30:10,117 DEBUG   HandlerThread:39190 [handler.py:handle_request():146] handle_request: defer
2024-03-05 07:30:10,117 INFO    HandlerThread:39190 [handler.py:handle_request_defer():172] handle defer: 11
2024-03-05 07:30:10,118 DEBUG   SenderThread:39190 [sender.py:send_request():409] send_request: defer
2024-03-05 07:30:10,118 INFO    SenderThread:39190 [sender.py:send_request_defer():613] handle sender defer: 11
2024-03-05 07:30:10,118 INFO    SenderThread:39190 [file_pusher.py:join():178] waiting for file pusher
2024-03-05 07:30:10,118 INFO    SenderThread:39190 [sender.py:transition_state():617] send defer: 12
2024-03-05 07:30:10,118 DEBUG   HandlerThread:39190 [handler.py:handle_request():146] handle_request: defer
2024-03-05 07:30:10,118 INFO    HandlerThread:39190 [handler.py:handle_request_defer():172] handle defer: 12
2024-03-05 07:30:10,118 DEBUG   SenderThread:39190 [sender.py:send_request():409] send_request: defer
2024-03-05 07:30:10,118 INFO    SenderThread:39190 [sender.py:send_request_defer():613] handle sender defer: 12
2024-03-05 07:30:10,118 INFO    SenderThread:39190 [file_stream.py:finish():595] file stream finish called
2024-03-05 07:30:10,263 INFO    SenderThread:39190 [file_stream.py:finish():599] file stream finish is done
2024-03-05 07:30:10,263 INFO    SenderThread:39190 [sender.py:transition_state():617] send defer: 13
2024-03-05 07:30:10,263 DEBUG   HandlerThread:39190 [handler.py:handle_request():146] handle_request: defer
2024-03-05 07:30:10,263 INFO    HandlerThread:39190 [handler.py:handle_request_defer():172] handle defer: 13
2024-03-05 07:30:10,263 DEBUG   SenderThread:39190 [sender.py:send_request():409] send_request: defer
2024-03-05 07:30:10,263 INFO    SenderThread:39190 [sender.py:send_request_defer():613] handle sender defer: 13
2024-03-05 07:30:10,263 INFO    SenderThread:39190 [sender.py:transition_state():617] send defer: 14
2024-03-05 07:30:10,264 DEBUG   HandlerThread:39190 [handler.py:handle_request():146] handle_request: defer
2024-03-05 07:30:10,264 INFO    HandlerThread:39190 [handler.py:handle_request_defer():172] handle defer: 14
2024-03-05 07:30:10,264 DEBUG   SenderThread:39190 [sender.py:send():382] send: final
2024-03-05 07:30:10,264 DEBUG   SenderThread:39190 [sender.py:send():382] send: footer
2024-03-05 07:30:10,264 DEBUG   SenderThread:39190 [sender.py:send_request():409] send_request: defer
2024-03-05 07:30:10,264 INFO    SenderThread:39190 [sender.py:send_request_defer():613] handle sender defer: 14
2024-03-05 07:30:10,264 DEBUG   HandlerThread:39190 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-05 07:30:10,265 DEBUG   SenderThread:39190 [sender.py:send_request():409] send_request: poll_exit
2024-03-05 07:30:10,265 DEBUG   HandlerThread:39190 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-05 07:30:10,265 DEBUG   SenderThread:39190 [sender.py:send_request():409] send_request: poll_exit
2024-03-05 07:30:10,265 DEBUG   HandlerThread:39190 [handler.py:handle_request():146] handle_request: server_info
2024-03-05 07:30:10,266 DEBUG   SenderThread:39190 [sender.py:send_request():409] send_request: server_info
2024-03-05 07:30:10,267 DEBUG   HandlerThread:39190 [handler.py:handle_request():146] handle_request: get_summary
2024-03-05 07:30:10,267 DEBUG   HandlerThread:39190 [handler.py:handle_request():146] handle_request: sampled_history
2024-03-05 07:30:10,268 DEBUG   HandlerThread:39190 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-05 07:30:10,268 DEBUG   HandlerThread:39190 [handler.py:handle_request():146] handle_request: job_info
2024-03-05 07:30:10,413 DEBUG   SenderThread:39190 [sender.py:send_request():409] send_request: job_info
2024-03-05 07:30:10,413 INFO    MainThread:39190 [wandb_run.py:_footer_history_summary_info():3866] rendering history
2024-03-05 07:30:10,413 INFO    MainThread:39190 [wandb_run.py:_footer_history_summary_info():3898] rendering summary
2024-03-05 07:30:10,413 INFO    MainThread:39190 [wandb_run.py:_footer_sync_info():3825] logging synced files
2024-03-05 07:30:10,414 DEBUG   HandlerThread:39190 [handler.py:handle_request():146] handle_request: shutdown
2024-03-05 07:30:10,414 INFO    HandlerThread:39190 [handler.py:finish():869] shutting down handler
2024-03-05 07:30:11,268 INFO    WriterThread:39190 [datastore.py:close():296] close: /home/sgeisser/git/plr-exercise/wandb/run-20240305_073002-sexm8up9/run-sexm8up9.wandb
2024-03-05 07:30:11,413 INFO    SenderThread:39190 [sender.py:finish():1572] shutting down sender
2024-03-05 07:30:11,413 INFO    SenderThread:39190 [file_pusher.py:finish():172] shutting down file pusher
2024-03-05 07:30:11,413 INFO    SenderThread:39190 [file_pusher.py:join():178] waiting for file pusher
